product_id,product_name
85755,Natural Sensation
87273,Pure Nice
88532,Alluring Breath
80266,Brilliant Impulse
87288,Pure Heritage
87130,Herrenring Pure Tree
85239,Herrenring Bright Summer
85716,Amazing Grace
80404,Bright Eternity
88539,Herrenring Alluring Breath
87319,Herrenring Pure Air
88374,Alluring Balance
91351,Ladies' ring Private Rings
88247,Alluring Behaviour
85697,Noble Rose
85858,Elegant Blaze
85989,Pure Elegance
86030,Precious Heart
88177,Alluring Look
87249,Great Sensational
80360,White Fay
89137,Herrenring Fever Elegancy
85124,Herrenring White Snowflake
80407,Bright Flash
85941,Dynamic Desire
80344,Charming Note
80421,Bright Morning
80368,White Light
85775,Herrenring Amazing Miracle
87226,Pure Smart
86163,Heavenly Blaze
85691,Unique Promise
85693,Damenring Unique Promise
85692,Herrenring Unique Promise
85654,Noble Bond
87156,Pure Hands
80415,Bright Lightning
87128,Pure Tree
103095,Damenring Dynamic Desire
92151,Edelweiss
85774,Amazing Miracle
88019,Damenring Alluring World
87254,Herrenring Great Sensational
80340,Charming Kiss
85864,Elegant Reflection
80405,Bright Fairy
89049,Embrace Burn
80427,Bright Spring
88857,Exotic Sign
85922,Damenring Noble Bliss
102142,Silver Diamonds Love
87105,Herrenring Exotic Ligh
85099,Damenring Charming Miracle
88381,Damenring Alluring Balance
87091,Damenring Pure Sense
85979,Amazing Couple
88845,Infinite Wake
87078,Fantastic Know
87680,Sense Glance
85863,Damenring Elegant Destiny
89116,Damenring Fever Twist
85157,Men's ring Brilliant Horizont
85900,Shining Moon
85138,Herrenring White Love
88846,Florid Valid
89115,Herrenring Fever Twist
88386,Herrenring Alluring Hope
86165,Damenring Heavenly Blaze
91698,Damenring Bright Love
85276,Damenring Bright Maze
88581,Alluring Tear
88105,Alluring Event
80353,Charming Summer
86217,Herrering Heavenly Tender
91707,Obvious Sign
91693,Attractive Force
85116,Herrenring Bright Youth
88477,Alluring Capacity
91720,Herrenring Slim Carved
91326,Ornate Style
85985,Dynamic Perfection
91349,Private Ringe
85137,Damenring Bright Spell
89114,Fever Swirl
88680,Herrenring Mystic Winter
88304,Alluring River
87290,Damenring Pure Heritage
88056,Fever Debut
85865,Herrenring Elegant Reflection
89201,Damenring Infinite Lanscapes
91697,Herrenring Bright Love
85225,Herrenring White Drop
88404,Damenring Alluring Path
85682,Unique Minded
80425,Bright Queen
88351,Damenring Alluring Scene
89220,Infinite Pass
87464,Adore Tale
91724,Damenring Slim Heart
87610,Herrenring Sensual Night
88953,Damenring Alluring Truth
85712,Damenring Unique Brilliance
85885,Natural Glitter
86013,Herrenring Splendid Love
86012,Splendid Love
88278,Alluring Duty
103094,Herrenring Dynamic Desire
88509,Herrenring Alluring Spring
91735,Damenring Slim Smart
88852,Herrenring Florid Valid
88888,Herrenring Exotic Garden
88972,Damenring Embrace Elegant
87957,Herrenring Universe Jupiter
85086,Herrenring Smart Charm
85096,Herrenring White Fay
80338,Charming Flirt
80409,Bright Gleam
87940,Universe Earth
91730,Herrenring Slim Love
87918,Universe Crux
85976,Romantic Promise
85663,Damenring Golden Desire
102184,Silver Design Glaze
88861,Fantastic Courage
87108,Exotic Cross
80366,White Innocence
85274,Damenring Bright Nature
88380,Herrenring Alluring Balance
88300,Alluring Base
91284,Ornate Butterfly
85090,Herrenring Bright Flash
85958,Natural Flow
85764,Damenring Unique Joy
89029,Embrace Love
88121,Herrenring Alluring Meeting
91723,Herrenring Slim Heart
89222,Damenring Infinite Deep
85981,Damenring Amazing Couple
85275,Herrenring Bright Nature
85909,Silent Mirror
80356,White Daisy
87111,Herrenring Exotic Cross
89204,Infinite Beauty
88379,Alluring Hope
86000,Herrenring Tempting Fantasy
88992,Herrenring Embrace Belief
85717,Herrenring Amazing Grace
85713,Noble Crown
102127,Eternal Elegance
87958,Damenring Universe Jupiter
85117,Damenring Bright Youth
89063,Embrace Offer
85301,Herrenring White Magic
80362,White Felicity
102178,Silver Diamond Touch
87466,Damenring Adore Garden
87465,Herrenring Adore Garden
88588,Alluring Vision
87289,Herrenring Pure Heritage
88753,Mystic Affair
88390,Gorgeous Light
87641,Herrenring Sense Layer
88742,Mystic Soft
85148,Herrenring Bright Harmony
88971,Herrenring Embrace Elegant
87295,Herrenring Pure Saint
86039,Dynamic Trust
88310,Herrenring Alluring River
88837,Mystic Pray
91736,Herrenring Slim Smart
91739,Herrenring Slim Trust
91709,Damenring Obvious Sign
85140,Damenring White Love
85258,Damenring Bright Fairy
86164,Herrenring Heavenly Blaze
87269,Damenring Pure Love
91704,Exciting Surface
85669,Herrenring Sensational Secret
89003,Embrace Feeling
85125,Herrenring White Felicity
85905,Damenring Shining Sculpture
88250,Herrenring Alluring Behaviour
87442,Adore Visual
86014,Damenring Splendid Love
110416,GLAMIRA Men's Pendant Johan
110185,GLAMIRA Men's Bracelet Aleen
107605,Men's Ring Bright Pattern 3 mm
108743,GLAMIRA Ring Vondila
106594,Wedding Ring Elegant Expression 6 mm
90406,GLAMIRA Earring Juana
92276,Engagement Ring Amay 0.93 crt
91355,Ceramic Line
109606,GLAMIRA Necklace Agil
107323,Bright Pattern 3 mm
110809,GLAMIRA Earring Decarria
110862,GLAMIRA Earring Stacey
97744,GLAMIRA Heart Necklace Ethelinda
103474,Engagement Ring Ingrida
96182,Women's Ring Tempting Fantasy 5 mm
110083,GLAMIRA Pendant Armanda
102804,GLAMIRA Pendant Lenabelle Ø8 mm
106894,Wedding Ring Unique Trueness 4 mm
110853,GLAMIRA Earring Miyoko
90440,Women's Ring Celtic Claddagh
92873,Classic Aim 3 mm
95787,Heavenly Dream 10mm
92263,GLAMIRA Ring Agnella 1.0 crt
104946,Men's Ring Romantic Feeling 8 mm
107304,Wedding Ring Attractive Light 4 mm
103098,Engagement Ring Adlina
109728,Women's Ring Charming Infinite 8 mm
99294,Wedding Ring Pretty Choice 6 mm
100164,GLAMIRA Kids Ring Lodema
101759,Men's Ring Eternal Heart
92637,Men's Ring Classic Unity
96618,Engagement Ring Maloelap
108893,Wedding Ring Magic Rose 6 mm
97815,Engagement Ring Modesta
95757,Wedding Ring Heavenly Tender
110807,GLAMIRA Earring Akulina
96605,Engagement Ring Alidia
110542,GLAMIRA Ring Zulma
99815,GLAMIRA Earring Arleta
107677,Mystic Glam 10 mm
105424,Women's Ring Romantic Trust 5 mm
110624,GLAMIRA Pendant Mignon
103326,Engagement Ring Vendela
99683,Women's Ring Florid Glam
110270,GLAMIRA Bracelet Adelle
110850,GLAMIRA Earring Lisette
91122,Engagement Ring Nature 0.1 crt
110635,Engagement Ring Neveda 1.0 crt
110015,GLAMIRA Ring Delcenia
97708,GLAMIRA Wave Necklace Dionysos
95020,GLAMIRA Earring Cierre
90299,GLAMIRA Bridal Set One Only Ring B
110481,GLAMIRA Ring Alvin
98760,Men's Ring Shining Moon 5 mm
109873,GLAMIRA Earring Svea
96700,Wedding Ring Alluring Look 6mm
85081,Men's Ring White Jewel
98748,Women's Ring Heavenly Blaze 4 mm
93476,Men's Ring Classic Destiny 3mm
101744,GLAMIRA Men's Ring Amarinus
106394,Infinite Fame 10 mm
92834,Women's Ring Classic Choice 9 mm
92512,GLAMIRA Pendant Brianah
109530,GLAMIRA Pendant Trish
107873,Wedding Ring Exotic Serenity 6 mm
108331,Wedding Ring Flawless Beauty 4 mm
89530,GLAMIRA Earring Sammy
98400,GLAMIRA Bracelet Ofendido
110219,GLAMIRA Bracelet Akiko
98409,GLAMIRA Ring Abavas
108821,Essential Passion 8 mm
110867,GLAMIRA Earring Maryann
103711,Women's Ring Brilliant Rose 4 mm
110577,GLAMIRA Ring Gertie
102832,GLAMIRA Pendant Lokelani Ø8 mm
100922,GLAMIRA Bracelet Pelotas
110217,GLAMIRA Men's Bracelet Theo
102616,Chain Forzentina 30 micron
104074,GLAMIRA Earring Caurie
110855,GLAMIRA Earring Nidia
102655,GLAMIRA Men's Earring Alector
102553,Chain Twist 30 micron
110527,Engagement Ring Neta
90303,GLAMIRA Bridal Set Perfect Match Ring A
90274,GLAMIRA Ring Senna
96645,Engagement Ring Onella
104582,GLAMIRA Men's Earring Justus
89427,Engagement Ring Eloise
95019,GLAMIRA Earring Brillar
89600,GLAMIRA Men's Ring Legendary Spirit
90350,GLAMIRA Bracelet Thelasar
98088,Men's Ring White Innocence 5 mm
90791,Bridal Set Puffin
107732,Wedding Ring Alluring Twist 4 mm
100081,GLAMIRA Earring Bihine
97973,Wedding Ring Natural Sensation 5 mm
102048,GLAMIRA Ring Lusiana
93527,Men's Ring Classic Power 2.5 mm
110641,Engagement Ring Primula 1.25 crt
99836,GLAMIRA Earring Lavian
100621,GLAMIRA Kids Earring Cinnamon
109433,GLAMIRA Ring Jerolin
106407,Wedding Ring Precious Joy 5 mm
102520,Engagement Ring Kaisra
85181,Men's Ring Smart View
99951,GLAMIRA Pendant Soledad
98528,GLAMIRA Nose Pin Tariah
110591,GLAMIRA Necklace Bao
102943,GLAMIRA Earring Alekah
103637,GLAMIRA Ring Franisbel
95028,GLAMIRA Earring Piedras
109841,GLAMIRA Necklace Yousra
97396,GLAMIRA Pendant Fayanna
91188,GLAMIRA Brooch Elica
101829,Pair of promise rings Silver
91291,Men's Ring Ornate Chic
104032,GLAMIRA Men's Ring Lonel
99578,GLAMIRA Men's Earring Hunlen
109217,Men's Ring Magic Twinkle 10 mm
98104,GLAMIRA Earring Paola
104300,GLAMIRA Earring Mimi
106289,Men's Ring Golden Joy 5 mm
90236,Engagement Ring Antoinette
98177,GLAMIRA Earring Luigia
95229,Engagement Ring Grace 2.0crt
100067,GLAMIRA Earring Argana
110832,GLAMIRA Pendant Carline Q
98794,Men's Ring Pure Always 4 mm
92071,GLAMIRA Pendant Tropic Ø8 mm
92359,Engagement Ring Maya 0.16 crt
93255,Classic Moon 2 mm
99574,GLAMIRA Men's Earring Driscol
99948,GLAMIRA Pendant Samuela
96901,Women's Ring Dynamic Structure
98795,Men's Ring Pure Always 5 mm
107322,Wedding Ring Bright Fame
90930,Engagement Ring Bridal Passion 0.16 crt
103214,Engagement Ring Mahdise
89487,Engagement Ring Greta
108790,Magic Twinkle 10 mm
87867,Wedding Ring Sense Flame
109485,GLAMIRA Pendant Imogen
99874,GLAMIRA Pendant Hollis
103140,Engagement Ring Faried
91231,GLAMIRA Brooch Leafy
92975,Women's Ring Classic Tour 2mm
98189,GLAMIRA Earring Qalyhs
92366,Engagement Ring Roselina 0.8 crt
104438,GLAMIRA Pendant Fritha
93294,Classic Style 3 mm
92885,Classic Tour 2mm
102493,GLAMIRA Ring Zarlish
85767,Women's Ring Golden Destiny
91273,Women's Ring Steely Striped
96862,GLAMIRA Pendant Caron
97463,GLAMIRA Bracelet Mayaguana
100120,GLAMIRA Earring Tercimer
99612,Wedding Ring Mystic Darling 8 mm
99569,GLAMIRA Men's Earring Ambros
107591,Men's Ring Authentic Line 4 mm
95336,Wedding Ring Heavenly Sparkle
99582,GLAMIRA Men's Earring Aghor
103877,GLAMIRA Ring Fabiana
102285,GLAMIRA Earring Aesclin
103016,GLAMIRA Anklet Aksannah
90713,GLAMIRA Men's Ring Baron
99343,Women's Ring Infinite Beauty 3 mm
89413,Engagement Ring Shirley
92025,GLAMIRA Earring Novalie
109782,Engagement Ring Alita 1.0 crt
108287,Men's Ring Pretty Tale 4 mm
107966,Wedding Ring Triple Effect 5 mm
98415,GLAMIRA Ring Barberville
109441,GLAMIRA Ring Shadia
108817,Essential Choice 8 mm
107390,Women's Ring Adore Spin 10 mm
99571,GLAMIRA Men's Earring Bolmen
99812,GLAMIRA Earring Araminta
100135,GLAMIRA Kids Ring Hajar
92514,GLAMIRA Necklace Deema
98325,Engagement Ring Cipriana
102726,GLAMIRA Earring Lachisa
104463,GLAMIRA Pendant Girisha
92829,Classic Choice 9 mm
101365,GLAMIRA Men's Ring Urbain
107389,Women's Ring Adore Spin 8 mm
93244,Wedding Ring Classic Glow 4mm
110935,Wedding Ring Confident Destiny 8 mm
91264,Women's Ring Steely Luck
97388,GLAMIRA Earring Odina
92038,GLAMIRA Earring Purisima Ø4 mm
84893,GLAMIRA Ring Melody
105198,Women's Ring Passionate Waiting 10 mm
101860,GLAMIRA Ring Jayceona
97353,Wedding Ring Mystic Cycle 8 mm
110339,GLAMIRA Natural Pendant G
97866,Engagement Ring Monterey
93024,Wedding Ring Classic Song 5mm
101527,GLAMIRA Earring Sherika 12 mm
92000,GLAMIRA Pendant Paiva Ø8 mm
103769,Wedding Ring Heavenly Shine 5 mm
97354,Men's Ring Mystic Cycle 8 mm
96752,GLAMIRA Necklace Borovice
90436,Men's Ring Celtic Chain
95220,Engagement Ring Clariss 3.0crt
101853,GLAMIRA Ring Jahuana
109695,GLAMIRA Ring Elenora
99912,GLAMIRA Necklace Brisa
105844,Men's Ring Unique Paradise 5 mm
105836,Wedding Ring Unique Paradise 5 mm
90431,Wedding Ring Celtic Art
101876,GLAMIRA Ring Medrith
103957,GLAMIRA Necklace Remedios
108738,GLAMIRA Ring Julisha
97120,Women's Ring Bright Life 6mm
109650,GLAMIRA Necklace Fallon
100055,GLAMIRA Earring Afshan
93303,Wedding Ring Classic Style 5 mm
92836,Men's Ring Classic Tour 4mm
106474,Wedding Ring Bright Line 6 mm
98468,GLAMIRA Ring Smolare
98452,GLAMIRA Ring Murray
90454,Men's Ring Celtic Line
110932,Confident Destiny 4 mm
109830,GLAMIRA Pendant Keila
93298,Wedding Ring Classic Style 4 mm
100315,Wedding Ring Happiness Drops 6 mm
101511,GLAMIRA Earring Gianara 12 mm
97979,Natural Sensation 8 mm
101892,GLAMIRA Ring Mialuna
100122,GLAMIRA Earring Tolash
102754,GLAMIRA Pendant Kamoore Ø8 mm
109698,Engagement Ring Ellga
98424,GLAMIRA Ring Chisimba
100022,GLAMIRA Pendant Acantha
96552,Wedding Ring Bright Youth 5 mm
102670,GLAMIRA Earring Lianelis Ø8 mm
96440,Engagement Ring Dory
108457,Elegant Choice 10 mm
108949,Wedding Ring Essential Beauty 8 mm
90434,Men's Ring Celtic Art
98465,GLAMIRA Ring Ruxandra
104651,Men's Ring Romantic Line 4 mm
92402,GLAMIRA Earring Alba
85783,Wedding Ring Charming Passion
97982,Natural Sensation 10 mm
96675,Engagement Ring Veta
95533,Engagement Ring Monique
95194,Engagement Ring Almira 2.0 crt
102934,GLAMIRA Earring Nikerria 4 crt
97382,GLAMIRA Earring Alcina
91927,GLAMIRA Pendant Lacey
108455,Wedding Ring Elegant Choice 6 mm
101643,GLAMIRA Kids Earring Damborg
91945,GLAMIRA Earring Cateline
89429,Engagement Ring Britany
93056,Wedding Ring Classic Sparkle 4mm
98417,GLAMIRA Ring Blencoe
109693,GLAMIRA Ring Eldorada
101883,GLAMIRA Ring Melorka
90311,GLAMIRA Bridal Set Graceful-RING B
102692,GLAMIRA Earring Lajoya Ø8 mm
101861,GLAMIRA Ring Jaychelle
103482,Engagement Ring Lurenda
90239,GLAMIRA Ring Bridget
100132,GLAMIRA Kids Ring Algan
90457,Men's Ring Celtic Love
100158,GLAMIRA Kids Ring Wilona
98453,GLAMIRA Ring Nairn
102652,GLAMIRA Brooch Laxita
96505,Women's Ring Alluring Balance 3 mm
93049,Wedding Ring Classic Route 4 mm
100046,GLAMIRA Pendant Ordelie
94902,Wedding Ring Brilliant Vision
91920,GLAMIRA Earring Blanch
89560,GLAMIRA Kids Pendant Twinkle
108436,Wedding Ring Charming Noble 5 mm
103202,Engagement Ring Souline
106145,Women's Ring Exotic Desire 6 mm
106137,Wedding Ring Exotic Desire 5 mm
95530,Engagement Ring Anrika
106282,Wedding Ring Golden Joy 4 mm
110238,GLAMIRA Bracelet Ashli
101770,Damenring Eternal Luxury
108964,Wedding Ring Essential Dream 8 mm
98475,GLAMIRA Ring Ventos
106140,Women's Ring Exotic Desire 5 mm
92087,GLAMIRA Earring Traudel
106139,Men's Ring Exotic Desire 5 mm
101938,GLAMIRA Ring Gianalis
110550,GLAMIRA Earring Melpomene
104817,Romantic Tale 10 mm
96274,Wedding Ring White Fay 6 mm
98487,GLAMIRA Bracelet Blejan
98481,GLAMIRA Ring Criseyde
97897,GLAMIRA Pendant Kithira
103365,Engagement Ring Jendaya
92613,Men's Ring Classic Way 4mm
90801,GLAMIRA Bridal Set Snazy Ring A
91840,GLAMIRA Ring Leda
92039,GLAMIRA Earring Purisima
96122,Wedding Ring Pure Beauty 4 mm
109583,Engagement Ring Stasiya
90800,GLAMIRA Bridal Set Snazy Ring B
98470,GLAMIRA Ring Tannforsen
95523,GLAMIRA Ring Laia
103223,Engagement Ring Maira
108723,Engagement Ring Ersilia 0.25 crt
102664,GLAMIRA Earring Liyesha Ø6 mm
96603,Engagement Ring Afilado
101167,Women's Ring Forever Love 5 mm
104579,GLAMIRA Men's Earring Dux
98488,GLAMIRA Bracelet Bliths
98194,GLAMIRA Earring Sandra
104999,Wedding Ring Golden Aura 5 mm
95610,GLAMIRA Ring Hark
98342,GLAMIRA Ring Eugenia
95625,GLAMIRA Ring Tangan
98491,GLAMIRA Bracelet Briallan
109672,Engagement Ring Eionia
106501,Men's Ring Charming Harmony 6 mm
101544,GLAMIRA Earring Najila 18 mm
92343,Engagement Ring Kerry
90428,GLAMIRA Pendant Puget
96167,Women's Ring Pure Beauty 5 mm
84848,GLAMIRA Ring Giselle
103221,GLAMIRA Ring Ajaycia
105455,Wedding Ring Sense Mira 5 mm
106021,Wedding Ring White Clover 4 mm
97504,GLAMIRA Earring Manojo
109661,GLAMIRA Ring Edyna
89517,GLAMIRA Cufflink VIP
103703,Amazing Wicker 8 mm
106507,Men's Ring Charming Harmony 8 mm
101523,GLAMIRA Earring Tameka 12 mm
95030,GLAMIRA Earring Pluma
110585,GLAMIRA Earring Earlenn
92357,Engagement Ring Madely 0.8 crt
104646,Women's Ring Romantic Line 4 mm
106493,Women's Ring Charming Harmony 4 mm
109906,GLAMIRA Pendant Mariela
101168,Women's Ring Forever Love 6 mm
105459,Sense Mira 8 mm
98333,Engagement Ring Leonida
90213,GLAMIRA Ring P
106498,Women's Ring Charming Harmony 5 mm
106511,Men's Ring Charming Harmony 10 mm
84856,GLAMIRA Ring Adhara
110604,GLAMIRA Ring Darcy
93425,Men's Ring Classic Thought 7 mm
92203,Engagement Ring Genifer 1.0 crt
108347,Wedding Ring Ornate Treasure 6 mm
98636,Spectacular Butterfly 10 mm
106491,Men's Ring Charming Harmony 4 mm
90395,Engagement Ring Lilyanna
95738,Immortal Faith 8mm
99552,GLAMIRA Men's Earring Burgard
108369,Women's Ring Ornate Treasure 6 mm
106666,Wedding Ring Golden Fashion 6 mm
98948,Men's Ring Alluring Event 4 mm
100521,GLAMIRA Cufflink Aldrian
89136,Wedding Ring Infinite Face
103315,GLAMIRA Ring Priyota
105981,Men's Ring White Twinkle 5 mm
109227,Men's Ring Immortal Pretty 8 mm
100905,GLAMIRA Bracelet Matamaras
100100,GLAMIRA Earring Ligia
88665,Men's Ring Mystic Secret Basic
103775,Heavenly Shine 8 mm
103547,GLAMIRA Ring Chaitali
87252,Wedding Ring Pure Retrieve
89091,Wedding Ring Serenity Classic
94996,Wedding Ring White Snowflake 6mm
100323,Women's Ring Happiness Drops 10 mm
100354,Wedding Ring Wondrous Embroidery 4 mm
104073,GLAMIRA Earring Cauline
90442,Men's Ring Celtic Connection
98828,Wedding Ring Bright Gleam 5 mm
90994,Engagement Ring Gemma 0.5crt
94767,Women's Ring Alluring Faith 8mm
96888,Dynamic Angel 10mm
105501,Men's Ring Sensual Glorious 4 mm
96885,Dynamic Angel 8mm
98024,Bright Feather 8 mm
109863,GLAMIRA Earring Mahsa
95765,Men's Ring Heavenly Tender 8mm
87207,Wedding Ring Pure Clever
95768,Men's Ring Heavenly Tender 10mm
105762,Wedding Ring Strong Light 6 mm
102698,GLAMIRA Earring Kaydlin Ø8 mm
96384,White Fay 10 mm
98953,Men's Ring Alluring Surprise 4 mm
99860,GLAMIRA Earring Tului
106103,Great Blow 10 mm
104449,GLAMIRA Pendant Gawain
93378,Men's Ring Classic Rhyme 3 mm
109206,Men's Ring Glittering Beauty 8 mm
109625,GLAMIRA Pendant Lizeth
101093,Fever Noble 8 mm
97993,Women's Ring Elegant Destiny 5 mm
96123,Men's Ring Pure Beauty 4 mm
103257,GLAMIRA Ring Roassina
108276,Men's Ring Classic Fusion 5 mm
91130,Engagement Ring Orlena 0.25 crt
107869,Exotic Tile 8 mm
96163,Wedding Ring Pretty Dream 5 mm
93593,Men's Ring Classic Glow
103876,GLAMIRA Ring Divyata
106299,Men's Ring Golden Joy 8 mm
105819,Men's Ring Unique Loyalty 10 mm
87140,Wedding Ring Exotic Gates
98186,Men's Ring Unique Minded 5 mm
95628,Men's Ring Alluring Speech 4 mm
108277,Men's Ring Classic Fusion 6 mm
104002,GLAMIRA Pendant Agalia
100140,GLAMIRA Kids Ring Rigel
104244,GLAMIRA Earring Breuse
93252,Classic Trend 9 mm
99061,Elegant Fresh 10 mm
109558,GLAMIRA Earring Kiersten
103802,Romantic Geometry 8 mm
105595,Wedding Ring Noble Inifinite 5 mm
96933,Dynamic Trust 10mm
103884,GLAMIRA Ring Hildagarde
96262,Wedding Ring Smart Glory 6 mm
99721,Men's Ring Sensual Shield 8 mm
93448,Men's Ring Classic Touch 5 mm
98821,Wedding Ring Charming Kiss 5 mm
96161,Women's Ring Noble Rose 5 mm
88004,Women's Ring Infinite Breathe
98809,Men's Ring Heavenly Blaze 10 mm
101298,GLAMIRA Anklet Janella
100219,Men's Ring Fantastic Bright Ribbon 8 mm
96316,Smart Glory 8 mm
101606,GLAMIRA Kids Earring Celita
108037,Women's Ring Exotic Tile 4 mm
98825,Wedding Ring Bright Fairy 6 mm
93400,Men's Ring Classic Light 9 mm
96326,Women's Ring White Ease 8 mm
101914,GLAMIRA Ring Hannele
95636,GLAMIRA Pendant Delicado
108325,Men's Ring Alluring Night 8 mm
105252,Men's Ring Essential Happiness 6 mm
98279,GLAMIRA Pendant Odense
101779,Damenring Magnetic Style
93299,Women's Ring Classic Style 3 mm
103937,GLAMIRA Pendant Matyika
101073,Wedding Ring Fever Desire 5 mm
91776,GLAMIRA Ring Serissa Ø4 mm
105111,Women's Ring Mysterious Touch 10 mm
103271,GLAMIRA Ring Vernin
109901,GLAMIRA Pendant Jihane
92752,Men's Ring Classic Shield 9mm
104286,GLAMIRA Earring Kenza
98571,Men's Ring Exotic Chain 6 mm
98192,Women's Ring Unique Minded 6 mm
91699,Wedding Ring Elegant Pyramid
105607,Men's Ring Noble Inifinite 5 mm
91878,GLAMIRA Pendant Chica Ø10 mm
103898,GLAMIRA Ring Amobilis
95672,Wedding Ring Immortal Secret 5mm
95402,Women's Ring Pure Nice 5mm
92904,Men's Ring Classic Rhyme 2 mm
98980,Women's Ring Alluring Effect 10 mm
85784,Men's Ring Charismatic Passion
108451,Wedding Ring Essential Glow 8 mm
104793,Wedding Ring Romantic Thought 6 mm
101174,Women's Ring Golden Heart 5 mm
99505,Men's Ring Sensational Secret 8 mm
91335,GLAMIRA Set Liza
108288,Men's Ring Pretty Tale 5 mm
85085,Women's Ring Charming Diamond
105143,Wedding Ring Romantic Beauty 5 mm
94841,Men's Ring Attractive Crimp 8mm
102547,Chain Figaro 50 micron
90338,GLAMIRA Collier Ellen
98543,GLAMIRA Nose Pin Osvalde
93242,Classic Trend 7 mm
97553,GLAMIRA Heart Necklace Harmonia
96921,Dynamic Perfection 10mm
94849,Women's Ring Bright Lightning
108420,Exotic Drop 10 mm
102985,GLAMIRA Nose Pin Louriz
106991,Men's Ring Fantastic Spell 10 mm
106875,Women's Ring Infinite Trio 5 mm
97274,Women's Ring Ornate Beauty 8 mm
110774,GLAMIRA Bracelet Quinny 16 cm
92068,GLAMIRA Pendant Tropic Ø4 mm
97545,GLAMIRA Necklace Agon
110891,Wedding Ring Confident Charm 5 mm
100389,Women's Ring Adore Alegria 5 mm
85931,Men's Ring Glorious Impression
97888,GLAMIRA Pendant Akuse
85773,Women's Ring Amazing Serenity
106079,Women's Ring Noble Garden 6 mm
91757,GLAMIRA Ring Oyster
108393,Men's Ring Ornate Treasure 10 mm
101704,GLAMIRA Kids Earring Chandris
100548,GLAMIRA Cufflink Thole
98839,Wedding Ring Bright Queen 6 mm
110107,GLAMIRA Bracelet Edra
102111,GLAMIRA Kids Bracelet Pootsie
103024,GLAMIRA Anklet Anstace
94919,Wedding Ring Charming Note 6mm
99715,Men's Ring Noble Spark 8 mm
96421,Wedding Ring White Magic 5 mm
100722,GLAMIRA Kids Pendant Hemta
97238,Amazing Grace 10mm
98624,Wedding Ring Sensual Cover
94771,Men's Ring Alluring Faith 10mm
103549,GLAMIRA Ring Conettia
87283,Men's Ring Great Round
93347,Classic Mood 7mm
105095,Noble Silk 8 mm
93451,Men's Ring Classic Touch 8 mm
101198,Men's Ring Authentic Star 8 mm
101229,Men's Ring Fever Life 8 mm
95826,Men's Ring Charming Shine 10mm
91763,GLAMIRA Ring Perlina Ø10 mm
88674,Mystic Winter
85661,Golden Desire
96371,Men's Ring Smart Charm 10 mm
97963,Women's Ring Pretty Life 8 mm
95930,Women's Ring Amazing Grace 10mm
105863,Women's Ring Unique Serenity 5 mm
85668,Damenring Sensational Secret
87389,Adore Joy
87318,Pure Air
91695,Damenring Attractive Force
85149,Damenring Bright Harmony
91311,Ornate Heaven
80330,Wedding Ring Charming Choice
80401,Wedding Ring Bright Blossom
80413,Wedding Ring Bright Jewel
80414,Wedding Ring Bright Life Basic
84829,GLAMIRA Ring Georgette
85076,Women's Ring Bright Life Basic
85077,Men's Ring Bright Life Basic
85104,Men's Ring Bright Loom
85141,Men's Ring White Blossom
85162,Women's Ring Brilliant Sign
85183,Men's Ring Charming Choice
85184,Women's Ring Charming Choice
85201,Women's Ring Charming Leaf
85213,Men's Ring Charming Sign
85214,Women's Ring Charming Sign
85702,Men's Ring Amazing Joy
85722,Wedding Ring Precious Treasure Basic
85731,Men's Ring Precious Treasure Basic
85732,Women's Ring Precious Treasure Basic
85777,Wedding Ring Amazing Sense
85849,Men's Ring Charismatic Heaven
85894,Wedding Ring Romantic Heart Basic
85895,Men's Ring Romantic Heart Basic
85938,Wedding Ring Glamorous Romance
85964,Men's Ring Romantic Image
85965,Women's Ring Romantic Image
85996,Women's Ring Golden Romance
86172,Wedding Ring Heavenly Dream
86190,Women's Ring Heavenly Gloss
86702,Engagement Ring Bridal Element
86904,Engagement Ring Bridal Choice
87043,Wedding Ring Florid Spice
87095,Women's Ring Pure Serenity 
87126,Men's Ring Exotic Profile
87142,Women's Ring Exotic Gates
87160,Women's Ring Exotic Natural
87176,Women's Ring Pure Immortal
87279,Wedding Ring Great Round
87609,Wedding Ring Sensual Square
87645,Men's Ring Sense Blow
87782,Wedding Ring Sense November Basic
87787,Men's Ring Sense November
87903,Wedding Ring Universe Mira
87911,Women's Ring Universe Mira
88002,Women's Ring Alluring Ribbon 
88197,Men's Ring Alluring Music
88211,Men's Ring Alluring Knowledge
88215,Men's Ring Alluring Fire
88293,Women's Ring Alluring Sign
88397,Men's Ring Alluring Island
88444,Wedding Ring Gorgeous Myth
88491,Women's Ring Gorgeous Stairs
88494,Women's Ring Alluring Story
88601,Men's Ring Universe Alya
88602,Women's Ring Universe Alya
88693,Women's Ring Glorious Bridge
88770,Men's Ring Exotic Touch
88855,Men's Ring Fantastic Magic
88976,Wedding Ring Embrace Charm
89009,Wedding Ring Embrace Journey
89011,Men's Ring Embrace Journey
89012,Women's Ring Embrace Journey
89020,Women's Ring Embrace Excitement
89242,Women's Ring Infinite Sweet
89437,GLAMIRA Ring Amber
89463,GLAMIRA Ring Heather
89473,GLAMIRA Ring Manuela
89540,GLAMIRA Kids Pendant Darling
89547,GLAMIRA Kids Ring Lola
89575,GLAMIRA Pendant Lovisa
89588,GLAMIRA Men's Ring Abstract Mind
